curve,OH_over_solar,DTG,DTM,DTG_low,DTG_high,DTM_low,DTM_high
remy_ruyer14_band,0.02089296130854041,,,1.51220276519368e-08,1.817836011257507e-05,5.381306684871373e-05,0.06468929501082502
remy_ruyer14_band,0.021610592127815634,,,1.7188158638504237e-08,1.981766610197859e-05,5.913442828125247e-05,0.0681810297110013
remy_ruyer14_band,0.0223528721093215,,,1.961414115189297e-08,2.145908613734948e-05,6.523995888571642e-05,0.07137655870242443
remy_ruyer14_band,0.023120647901755942,,,2.2706115742933814e-08,2.3199908167674075e-05,7.301642459405671e-05,0.07460432090156956
remy_ruyer14_band,0.023914795234481284,,,2.604052552588288e-08,2.5104820840876317e-05,8.095819065674912e-05,0.07804914958490593
remy_ruyer14_band,0.024736219916386224,,,2.997535635905745e-08,2.7100311218218698e-05,9.0096669497058e-05,0.08145517116954933
remy_ruyer14_band,0.02558585886905648,,,3.4455601604433165e-08,2.9203468878002178e-05,0.00010012385275942581,0.08486178391467579
remy_ruyer14_band,0.026464681195432715,,,3.9926576102806614e-08,3.134781686906861e-05,0.00011216906969073784,0.08806804385091943
remy_ruyer14_band,0.027373689285175012,,,4.595474307616408e-08,3.3665584034691354e-05,0.00012481728300473536,0.09143880367285306
remy_ruyer14_band,0.02831391995799379,,,5.282604213041449e-08,3.609432047416024e-05,0.00013871575470024726,0.0947799741007483
remy_ruyer14_band,0.029286445646252372,,,6.072413213679226e-08,3.922473315323052e-05,0.00015416023568937305,0.09957975346824295
remy_ruyer14_band,0.030292375618189305,,,7.018120007409788e-08,4.2121100736887086e-05,0.00017225235672430539,0.10338180113891333
remy_ruyer14_band,0.03133285724315589,,,8.068603626145227e-08,4.5590305979644815e-05,0.00019145913688212442,0.108180808445846
remy_ruyer14_band,0.03240907730031209,,,9.238233826983875e-08,4.924016398073168e-05,0.00021193368982403422,0.1129615231159832
remy_ruyer14_band,0.033522263332273414,,,1.0610724678797707e-07,5.345530657632736e-05,0.00023533657476764846,0.11855918548112646
