# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
94.81000000000185 1.800002665028664e-06
94.82000000000185 1.8002220872641744e-06
94.83000000000186 1.8004414697384746e-06
94.84000000000187 1.8006608124515671e-06
94.85000000000187 1.800880115403448e-06
94.86000000000188 1.8010993785941191e-06
94.87000000000188 1.8013186020235816e-06
94.88000000000189 1.8015377856918347e-06
94.89000000000189 1.801756929598877e-06
94.9000000000019 1.8019760337447097e-06
94.9100000000019 1.802195098129333e-06
94.9200000000019 1.802414122752748e-06
94.93000000000191 1.802633107614952e-06
94.94000000000192 1.8028520527159462e-06
94.95000000000192 1.8030709580557325e-06
94.96000000000193 1.8032898236343068e-06
94.97000000000193 1.8035086494516722e-06
94.98000000000194 1.8037274355078283e-06
94.99000000000194 1.8039461818027756e-06
95.00000000000195 1.8041648883365113e-06
95.01000000000195 1.8043835551090377e-06
95.02000000000196 1.804602182120357e-06
95.03000000000196 1.8048207693704635e-06
95.04000000000197 1.8050393168593613e-06
95.05000000000197 1.805257824587049e-06
95.06000000000198 1.8054762925535285e-06
95.07000000000198 1.8056947207587971e-06
95.08000000000199 1.8059131092028565e-06
95.090000000002 1.8061314578857068e-06
95.100000000002 1.8063497668073466e-06
95.110000000002 1.8065680359677762e-06
95.12000000000201 1.8067862653669974e-06
95.13000000000201 1.8070044550050091e-06
95.14000000000202 1.8072226048818103e-06
95.15000000000202 1.8074407149974016e-06
95.16000000000203 1.8076587853517833e-06
95.17000000000203 1.807876815944956e-06
95.18000000000204 1.8080948067769188e-06
95.19000000000204 1.8083127578476713e-06
95.20000000000205 1.8085306691572154e-06
95.21000000000205 1.808748540705549e-06
95.22000000000206 1.8089663724926728e-06
95.23000000000206 1.8091841645185874e-06
95.24000000000207 1.8094019167832928e-06
95.25000000000207 1.8096196292867875e-06
95.26000000000208 1.8098373020290727e-06
95.27000000000209 1.8100549350101487e-06
95.28000000000209 1.8102725282300151e-06
95.2900000000021 1.810490081688671e-06
95.3000000000021 1.8107075953861174e-06
95.3100000000021 1.8109250693223556e-06
95.32000000000211 1.8111425034973826e-06
95.33000000000212 1.8113598979111995e-06
95.34000000000212 1.8115772525638089e-06
95.35000000000213 1.8117945674552076e-06
95.36000000000213 1.8120118425853958e-06
95.37000000000214 1.8122290779543748e-06
95.38000000000214 1.8124462735621455e-06
95.39000000000215 1.8126634294087044e-06
95.40000000000215 1.8128805454940545e-06
95.41000000000216 1.8130976218181955e-06
95.42000000000216 1.8133146583811262e-06
95.43000000000217 1.8135316551828473e-06
95.44000000000217 1.813748612223359e-06
95.45000000000218 1.813965529502661e-06
95.46000000000218 1.8141824070207535e-06
95.47000000000219 1.8143992447776357e-06
95.48000000000219 1.814616042773309e-06
95.4900000000022 1.8148328010077724e-06
95.5000000000022 1.8150495194810257e-06
95.51000000000221 1.8152661981930693e-06
95.52000000000221 1.8154828371439045e-06
95.53000000000222 1.8156994363335287e-06
95.54000000000222 1.8159159957619438e-06
95.55000000000223 1.8161325154291486e-06
95.56000000000223 1.8163489953351443e-06
95.57000000000224 1.8165654354799305e-06
95.58000000000224 1.8167818358635064e-06
