# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
211.09 1.5164440124114198e-06
211.1 1.5163242524597414e-06
211.11 1.516206001426998e-06
211.12 1.5160862640942516e-06
211.13 1.51596803553536e-06
211.14 1.5158483208151245e-06
211.15 1.5157286174341945e-06
211.16 1.515610422609549e-06
211.17 1.5154907418314966e-06
211.18 1.5153725694647187e-06
211.19 1.5152529112831293e-06
211.2 1.5151347613678328e-06
211.21 1.5150151257762939e-06
211.22 1.5148969983060944e-06
211.23 1.5147773852981964e-06
211.24 1.5146577836151432e-06
211.25 1.5145396898360473e-06
211.26 1.5144201107270183e-06
211.27 1.5143020393770622e-06
211.28 1.514182482835653e-06
211.29 1.5140629376110635e-06
211.3 1.5139448999282716e-06
211.31 1.513825377261694e-06
211.32 1.5137073619921008e-06
211.33 1.513587861877138e-06
211.34 1.5134698690143734e-06
211.35 1.51335039144463e-06
211.36 1.513230925180485e-06
211.37 1.5131129659514097e-06
211.38 1.512993522222889e-06
211.39 1.5128755853847226e-06
211.4 1.5127561641854364e-06
211.41 1.512638249731817e-06
211.42 1.512518851055379e-06
211.43 1.5123994636733342e-06
211.44 1.5122815828199734e-06
211.45 1.5121622179511944e-06
211.46 1.5120443594664813e-06
211.47 1.511925017104587e-06
211.48 1.5118056860290892e-06
211.49 1.511687861120781e-06
211.5 1.5115685525425948e-06
211.51 1.5114507499870498e-06
211.52 1.5113314638998003e-06
211.53 1.511212189090959e-06
211.54 1.5110944200879867e-06
211.55 1.5109751677605175e-06
211.56 1.51085742109444e-06
211.57 1.5107381912419744e-06
211.58 1.510618972659936e-06
211.59 1.5105012595226212e-06
211.6 1.5103820634060318e-06
211.61 1.5102643725897568e-06
211.62 1.5101451989322523e-06
211.63 1.510026036537202e-06
211.64 1.5099083792259036e-06
211.65 1.509789239280392e-06
211.66 1.5096716042742947e-06
211.67 1.5095524867719658e-06
211.68 1.509433380524125e-06
211.69 1.5093157789992392e-06
211.7 1.509196695185044e-06
211.71 1.5090791159495348e-06
211.72 1.5089600545626334e-06
211.73 1.5088410044222624e-06
211.74 1.5087234586442228e-06
211.75 1.5086044309216176e-06
211.76 1.5084869074171454e-06
211.77 1.5083679021059618e-06
211.78 1.5082489080333568e-06
211.79 1.508131417962635e-06
211.8 1.5080124462919323e-06
211.81 1.5078949784789834e-06
211.82 1.507776029203844e-06
211.83 1.5076570911593403e-06
211.84 1.5075396567564445e-06
211.85 1.507420741097994e-06
211.86 1.5073033289370911e-06
211.87 1.5071844356583614e-06
211.88 1.5070655536023309e-06
211.89 1.5069481748278068e-06
211.9 1.5068293151419954e-06
211.91 1.5067119585937e-06
211.92 1.5065931212717807e-06
211.93 1.5064742951646324e-06
211.94 1.5063569719790638e-06
211.95 1.5062381682263152e-06
211.96 1.5061193756835835e-06
211.97 1.5060020858465562e-06
211.98 1.5058833156487374e-06
211.99 1.5057660480127431e-06
212.0 1.5056473001535204e-06
212.01 1.5055285634963969e-06
212.02 1.5054113291853282e-06
212.03 1.5052926148573222e-06
212.04 1.5051754027315613e-06
212.05 1.505056710726362e-06
212.06 1.5049380299153533e-06
212.07 1.5048208510909232e-06
212.08 1.5047021925932516e-06
212.09 1.5045850359384178e-06
212.1 1.5044663997477784e-06
212.11 1.5043477747434283e-06
212.12 1.5042306513663528e-06
212.13 1.5041120486595748e-06
212.14 1.5039949474363993e-06
212.15 1.5038763670208936e-06
212.16 1.5037577977837827e-06
212.17 1.5036407298148162e-06
212.18 1.5035221828595263e-06
212.19 1.5034051370287786e-06
212.2 1.5032866123490163e-06
212.21 1.503168098839763e-06
212.22 1.5030510862396958e-06
212.23 1.5029325949965278e-06
212.24 1.5028141149191383e-06
212.25 1.5026971355356422e-06
212.26 1.502578677714901e-06
212.27 1.502461720444561e-06
212.28 1.5023432848741845e-06
212.29 1.5022248604617113e-06
212.3 1.5021079363844502e-06
212.31 1.501989534212913e-06
212.32 1.5018726322331662e-06
212.33 1.5017542522962869e-06
212.34 1.5016358835094441e-06
212.35 1.5015190146993056e-06
212.36 1.501400668137702e-06
212.37 1.501283821409448e-06
212.38 1.5011654970668112e-06
212.39 1.5010471838663507e-06
212.4 1.5009303702842576e-06
212.41 1.5008120792933531e-06
212.42 1.5006952877775318e-06
212.43 1.5005770189899174e-06
212.44 1.5004587613366262e-06
212.45 1.5003420029435402e-06
212.46 1.5002237674841375e-06
212.47 1.5001070311417237e-06
212.48 1.4999888178699494e-06
212.49 1.4998706157246537e-06
212.5 1.499753912481571e-06
212.51 1.4996357325145105e-06
212.52 1.4995190513065158e-06
212.53 1.4994008935114365e-06
212.54 1.4992827468349975e-06
212.55 1.4991660987029525e-06
212.56 1.4990479741891106e-06
212.57 1.4989313480765842e-06
212.58 1.498813245719091e-06
212.59 1.4986966416198622e-06
212.6 1.4985785614124711e-06
212.61 1.4984604923127607e-06
212.62 1.4983439212567883e-06
212.63 1.498225874297809e-06
212.64 1.4981093252395847e-06
212.65 1.4979913004150954e-06
212.66 1.497873286690468e-06
212.67 1.4977567706521704e-06
212.68 1.49763877905267e-06
212.69 1.4975222849965866e-06
212.7 1.4974043155159796e-06
212.71 1.4972878434359032e-06
212.72 1.497169896067957e-06
212.73 1.4970519597889372e-06
212.74 1.496935520696168e-06
212.75 1.4968176065204585e-06
212.76 1.4967011893881827e-06
212.77 1.4965832973095576e-06
212.78 1.4964669021315758e-06
212.79 1.4963490321438111e-06
212.8 1.4962311732340522e-06
212.81 1.496114811010801e-06
212.82 1.4959969741825642e-06
212.83 1.4958806338981134e-06
212.84 1.4957628191451807e-06
212.85 1.4956465007933402e-06
212.86 1.4955287081094954e-06
212.87 1.4954109264927518e-06
212.88 1.4952946410631068e-06
212.89 1.4951768815061255e-06
212.9 1.4950606179936176e-06
212.91 1.4949428804901885e-06
212.92 1.494826638888635e-06
212.93 1.4947089234325504e-06
212.94 1.4945912190326748e-06
212.95 1.4944750103208263e-06
212.96 1.4943573279589814e-06
212.97 1.4942411411426347e-06
212.98 1.49412348081262e-06
212.99 1.4940073158855996e-06
213.0 1.4938896775812147e-06
213.01 1.4937735345373498e-06
213.02 1.4936559182523974e-06
213.03 1.4935397970855175e-06
213.04 1.4934222028138035e-06
213.05 1.493304619581213e-06
213.06 1.4931885312530724e-06
213.07 1.4930709700244258e-06
213.08 1.4929549035578495e-06
213.09 1.4928373643269574e-06
213.1 1.492721319715784e-06
213.11 1.4926038024764596e-06
213.12 1.4924877797145296e-06
213.13 1.4923702844605889e-06
213.14 1.492254283541745e-06
213.15 1.4921368102670057e-06
213.16 1.4920208311850931e-06
213.17 1.4919033798833759e-06
213.18 1.4917874226322425e-06
213.19 1.4916699932973695e-06
213.2 1.491552574978382e-06
213.21 1.4914366504966614e-06
213.22 1.4913192541352502e-06
213.23 1.491203351468931e-06
213.24 1.4910859770589241e-06
213.25 1.4909700962018625e-06
213.26 1.4908527437370906e-06
213.27 1.490736884683144e-06
213.28 1.4906195541574405e-06
213.29 1.4905037169004696e-06
213.3 1.4903864083076692e-06
213.31 1.4902705928415361e-06
213.32 1.4901533061754777e-06
213.33 1.490037512494047e-06
213.34 1.4899202477485696e-06
213.35 1.4898044758457092e-06
213.36 1.489687233014655e-06
213.37 1.4895714828842338e-06
213.38 1.489454261961448e-06
213.39 1.4893385335973382e-06
213.4 1.4892213345766668e-06
213.41 1.4891056279727422e-06
213.42 1.4889884508480355e-06
213.43 1.4888727659981723e-06
213.44 1.4887556107632808e-06
213.45 1.4886399476613582e-06
213.46 1.488522814310136e-06
213.47 1.4884071729500343e-06
213.48 1.488290061476338e-06
213.49 1.4881744418519406e-06
213.5 1.4880588330584212e-06
213.51 1.4879417543548209e-06
213.52 1.4878261672878414e-06
213.53 1.4877091104464232e-06
213.54 1.487593545099873e-06
213.55 1.487476510114501e-06
213.56 1.4873609664822713e-06
213.57 1.4872439533468121e-06
213.58 1.4871284314227963e-06
213.59 1.4870114401311187e-06
213.6 1.4868959399092129e-06
213.61 1.4867789704551873e-06
213.62 1.4866634919292895e-06
213.63 1.4865480242144688e-06
213.64 1.4864310874708003e-06
213.65 1.4863156414428453e-06
213.66 1.4861987265215238e-06
213.67 1.4860833021743383e-06
213.68 1.4859664090692423e-06
213.69 1.4858510063967328e-06
213.7 1.4857341351017442e-06
213.71 1.4856187540978184e-06
213.72 1.4855033838912924e-06
213.73 1.48538654526539e-06
213.74 1.4852711967183213e-06
213.75 1.4851543798872456e-06
213.76 1.4850390529935486e-06
213.77 1.484923736889662e-06
213.78 1.48480695270478e-06
213.79 1.4846916582451474e-06
213.8 1.4845748958398264e-06
213.81 1.4844596230183667e-06
213.82 1.484342882386502e-06
213.83 1.4842276311971377e-06
213.84 1.4841123907869725e-06
213.85 1.483995682769282e-06
213.86 1.4838804639821058e-06
213.87 1.4837637777226255e-06
213.88 1.4836485805523664e-06
213.89 1.4835333941537344e-06
213.9 1.483416740485587e-06
213.91 1.4833015756947747e-06
213.92 1.483186421671052e-06
213.93 1.4830698005805458e-06
213.94 1.48295466815555e-06
213.95 1.482838068798893e-06
213.96 1.4827229579665607e-06
213.97 1.4826078578937585e-06
213.98 1.4824912910919353e-06
213.99 1.4823762126027123e-06
214.0 1.482261144868489e-06
214.01 1.482144610607829e-06
214.02 1.4820295644481057e-06
214.03 1.4819130518969695e-06
214.04 1.4817980273056934e-06
214.05 1.4816830134618674e-06
214.06 1.4815665334291206e-06
214.07 1.481451541144671e-06
214.08 1.4813365596031479e-06
214.09 1.4812201120751395e-06
214.1 1.4811051520839274e-06
214.11 1.4809902028311194e-06
214.12 1.480873787794208e-06
214.13 1.4807588600826504e-06
214.14 1.4806439431049788e-06
214.15 1.4805275605455285e-06
214.16 1.4804126651000519e-06
214.17 1.480297780383944e-06
214.18 1.480181430288328e-06
214.19 1.4800665670953649e-06
214.2 1.4799517146272569e-06
214.21 1.479835396981855e-06
214.22 1.4797205660278471e-06
214.23 1.4796057457941814e-06
214.24 1.4794909362793582e-06
214.25 1.479374661856777e-06
214.26 1.4792598738440056e-06
214.27 1.4791450965455676e-06
214.28 1.4790288545414582e-06
214.29 1.4789140987360389e-06
214.3 1.4787993536404476e-06
214.31 1.4786831440412147e-06
214.32 1.4785684204296144e-06
214.33 1.4784537075233378e-06
214.34 1.4783390053208885e-06
214.35 1.478222838884087e-06
214.36 1.4781081581536025e-06
214.37 1.477993488122444e-06
214.38 1.4778788287891155e-06
214.39 1.477762705490626e-06
214.4 1.4776480676172459e-06
214.41 1.4775334404371982e-06
214.42 1.4774188239489874e-06
214.43 1.477302743764709e-06
214.44 1.4771881487244396e-06
214.45 1.4770735643715131e-06
214.46 1.476958990704435e-06
214.47 1.4768429536102854e-06
214.48 1.4767284013791501e-06
214.49 1.4766138598293731e-06
214.5 1.4764993289594608e-06
214.51 1.4763833349313748e-06
214.52 1.4762688254854158e-06
214.53 1.476154326714835e-06
214.54 1.4760398386181395e-06
214.55 1.4759253611938375e-06
214.56 1.4758094209473464e-06
214.57 1.475694964932026e-06
214.58 1.475580519584616e-06
214.59 1.4754660849036263e-06
214.6 1.4753516608875642e-06
214.61 1.4752357743851455e-06
214.62 1.475121371763108e-06
214.63 1.475006979801521e-06
214.64 1.4748925984988938e-06
214.65 1.4747782278537376e-06
214.66 1.4746623950579035e-06
214.67 1.4745480457918281e-06
214.68 1.4744337071787492e-06
214.69 1.4743193792171787e-06
214.7 1.4742050619056273e-06
214.71 1.474090755242608e-06
214.72 1.4739749868315256e-06
214.73 1.4738607015296764e-06
214.74 1.473746426871889e-06
214.75 1.4736321628566785e-06
214.76 1.4735179094825566e-06
214.77 1.4734036667480371e-06
214.78 1.4732894346516349e-06
214.79 1.4731737412766097e-06
214.8 1.473059530520508e-06
214.81 1.4729453303980598e-06
214.82 1.4728311409077807e-06
214.83 1.472716962048185e-06
214.84 1.4726027938177889e-06
214.85 1.4724886362151078e-06
214.86 1.472374489238658e-06
214.87 1.472260352886956e-06
214.88 1.472144755859759e-06
214.89 1.47203064082157e-06
214.9 1.4719165364036733e-06
214.91 1.4718024426045856e-06
214.92 1.4716883594228258e-06
214.93 1.4715742868569108e-06
214.94 1.47146022490536e-06
214.95 1.4713461735666908e-06
214.96 1.4712321328394227e-06
214.97 1.4711181027220753e-06
214.98 1.471004083213167e-06
214.99 1.470890074311218e-06
215.0 1.4707746055371795e-06
215.01 1.4706606179131006e-06
215.02 1.4705466408915351e-06
215.03 1.4704326744710046e-06
215.04 1.4703187186500292e-06
215.05 1.4702047734271303e-06
215.06 1.4700908388008302e-06
215.07 1.4699772087694435e-06
215.08 1.4698632953182367e-06
215.09 1.4697492454729685e-06
215.1 1.4696353532114502e-06
215.11 1.4695214715391434e-06
215.12 1.4694076004545707e-06
215.13 1.4692937399562565e-06
215.14 1.4691798900427239e-06
215.15 1.4690660507124974e-06
215.16 1.4689522219641008e-06
215.17 1.4688384037960592e-06
215.18 1.4687245962068976e-06
215.19 1.4686107991951408e-06
215.2 1.468497012759315e-06
215.21 1.4683833838022136e-06
215.22 1.4682696185070001e-06
215.23 1.4681558637832957e-06
215.24 1.468042119629627e-06
215.25 1.4679285329214906e-06
215.26 1.4678148098966504e-06
215.27 1.467701244300752e-06
215.28 1.467587542398853e-06
215.29 1.467473997909308e-06
215.3 1.467360317124464e-06
215.31 1.4672467937353907e-06
215.32 1.4671332808909384e-06
215.33 1.4670196317672361e-06
215.34 1.4669061400144376e-06
215.35 1.4667926588018521e-06
215.36 1.466679188128012e-06
215.37 1.4665657279914503e-06
215.38 1.466452278390698e-06
215.39 1.4663386925427861e-06
215.4 1.4662252640160659e-06
215.41 1.4661119927886274e-06
215.42 1.465998585316443e-06
215.43 1.4658851883727333e-06
215.44 1.4657718019560337e-06
215.45 1.4656584260648774e-06
215.46 1.4655450606977986e-06
215.47 1.4654318525803373e-06
215.48 1.46531850825021e-06
215.49 1.4652051744397656e-06
215.5 1.4650919978541193e-06
215.51 1.464978685071842e-06
215.52 1.4648655294978205e-06
215.53 1.4647522377378563e-06
215.54 1.46463910316961e-06
215.55 1.4645259790986567e-06
215.56 1.4644127188577904e-06
215.57 1.4642996157838425e-06
215.58 1.4641865232028045e-06
215.59 1.4640734411132157e-06
215.6 1.463960222875084e-06
215.61 1.4638471617708162e-06
215.62 1.463734111153619e-06
215.63 1.4636210710220332e-06
215.64 1.4635080413745994e-06
215.65 1.4633950222098596e-06
215.66 1.463282160124092e-06
215.67 1.4631691619135683e-06
215.68 1.4630561741813653e-06
215.69 1.462943196926026e-06
215.7 1.4628303767166429e-06
215.71 1.462717420403864e-06
215.72 1.4626044745635784e-06
215.73 1.4624916857444977e-06
215.74 1.462378760838037e-06
215.75 1.462265992936285e-06
215.76 1.462153088957829e-06
215.77 1.462040341967588e-06
215.78 1.4619276054275274e-06
215.79 1.4618147328267738e-06
215.8 1.4617020171895034e-06
215.81 1.4615893119980547e-06
215.82 1.461476617250976e-06
215.83 1.4613639329468144e-06
215.84 1.461251259084119e-06
215.85 1.4611385956614394e-06
215.86 1.4610259426773235e-06
215.87 1.4609133001303211e-06
215.88 1.4608006680189817e-06
215.89 1.4606880463418554e-06
215.9 1.4605754350974918e-06
215.91 1.460462980712434e-06
215.92 1.4603503903224666e-06
215.93 1.4602379567753442e-06
215.94 1.460125387233979e-06
215.95 1.4600128281181329e-06
215.96 1.4599004258204477e-06
215.97 1.4597880339318287e-06
215.98 1.4596755060702951e-06
215.99 1.4595631350022476e-06
216.0 1.4594507743389285e-06
216.01 1.4593382777186888e-06
216.02 1.4592259378672668e-06
216.03 1.4591136084162391e-06
216.04 1.4590012893641605e-06
216.05 1.458888980709587e-06
216.06 1.4587766824510758e-06
216.07 1.4586643945871826e-06
216.08 1.4585521171164644e-06
216.09 1.4584398500374787e-06
216.1 1.4583277396480313e-06
216.11 1.4582154933414126e-06
216.12 1.4581032574221995e-06
216.13 1.4579911781678926e-06
216.14 1.457878963012398e-06
216.15 1.457766904505392e-06
216.16 1.4576547101078536e-06
216.17 1.4575426723423904e-06
216.18 1.4574304986970468e-06
216.19 1.4573184816673684e-06
216.2 1.4572064750000429e-06
216.21 1.4570943324688145e-06
216.22 1.456982346528643e-06
216.23 1.4568703709465109e-06
216.24 1.4567584057209804e-06
216.25 1.4566464508506156e-06
216.26 1.45653450633398e-06
216.27 1.4564225721696366e-06
216.28 1.4563106483561505e-06
216.29 1.456198734892085e-06
216.3 1.456086831776005e-06
216.31 1.455975085163693e-06
216.32 1.4558632027325224e-06
216.33 1.4557513306450333e-06
216.34 1.4556394688997918e-06
216.35 1.4555277636255583e-06
216.36 1.4554159225537544e-06
216.37 1.455304237936585e-06
216.38 1.455192417532488e-06
216.39 1.4550807535666543e-06
216.4 1.454969099920965e-06
216.41 1.45485731050431e-06
216.42 1.454745677501369e-06
216.43 1.4546340548142808e-06
216.44 1.4545224424416164e-06
216.45 1.454410840381945e-06
216.46 1.4542991025779025e-06
216.47 1.454187521146678e-06
216.48 1.4540759500241593e-06
216.49 1.4539645352446131e-06
216.5 1.453852984728475e-06
216.51 1.4537414445167586e-06
216.52 1.453629914608036e-06
216.53 1.4535183950008797e-06
216.54 1.4534068856938634e-06
216.55 1.4532955326807915e-06
216.56 1.4531840439630309e-06
216.57 1.453072711522881e-06
216.58 1.4529612433886734e-06
216.59 1.452849931515745e-06
216.6 1.4527384839593896e-06
216.61 1.452627192647985e-06
216.62 1.452515765663783e-06
216.63 1.4524044949082072e-06
216.64 1.452293234425043e-06
216.65 1.4521819842128667e-06
216.66 1.4520705983491467e-06
216.67 1.4519593686814162e-06
216.68 1.4518481492804076e-06
216.69 1.4517369401446999e-06
216.7 1.451625741272872e-06
216.71 1.4515145526635023e-06
216.72 1.4514033743151714e-06
216.73 1.451292206226458e-06
216.74 1.4511810483959422e-06
216.75 1.4510700466827248e-06
216.76 1.4509589093576163e-06
216.77 1.4508477822864473e-06
216.78 1.4507366654677992e-06
216.79 1.4506257047338602e-06
216.8 1.4505146084092704e-06
216.81 1.450403668153101e-06
216.82 1.4502925923169e-06
216.83 1.4501816725328334e-06
216.84 1.4500706171793513e-06
216.85 1.449959717861723e-06
216.86 1.4498488287718278e-06
216.87 1.4497378041284405e-06
216.88 1.4496269354964907e-06
216.89 1.449516077088031e-06
216.9 1.4494052289016462e-06
216.91 1.4492943909359231e-06
216.92 1.4491835631894485e-06
216.93 1.4490727456608083e-06
216.94 1.4489619383485903e-06
216.95 1.4488511412513817e-06
216.96 1.4487403543677697e-06
216.97 1.4486295776963422e-06
216.98 1.4485188112356868e-06
216.99 1.4484080549843926e-06
217.0 1.4482974546335263e-06
217.01 1.448186718790006e-06
217.02 1.448075993151614e-06
217.03 1.4479654233892783e-06
217.04 1.4478547181501982e-06
217.05 1.447744023112016e-06
217.06 1.4476334839255272e-06
217.07 1.4475228092782003e-06
217.08 1.4474122904663287e-06
217.09 1.4473017818363003e-06
217.1 1.4471911377613382e-06
217.11 1.4470806494974818e-06
217.12 1.4469701714112474e-06
217.13 1.446859703501229e-06
217.14 1.4467491001674767e-06
217.15 1.4466386526123767e-06
217.16 1.4465282152292753e-06
217.17 1.4464177880167668e-06
217.18 1.4463073709734457e-06
217.19 1.4461969640979088e-06
217.2 1.44608656738875e-06
217.21 1.4459761808445666e-06
217.22 1.445865804463954e-06
217.23 1.4457555837837298e-06
217.24 1.445645227719349e-06
217.25 1.4455348818143296e-06
217.26 1.4454245460672693e-06
217.27 1.4453143659881917e-06
217.28 1.4452040505461442e-06
217.29 1.4450937452578491e-06
217.3 1.444983595613242e-06
217.31 1.4448733106215512e-06
217.32 1.4447631812573566e-06
217.33 1.4446529165566675e-06
217.34 1.4445428074672868e-06
217.35 1.4444327085098668e-06
217.36 1.4443224742318334e-06
217.37 1.4442123955408327e-06
217.38 1.4441023269775987e-06
217.39 1.4439922685407327e-06
217.4 1.4438820748044232e-06
217.41 1.4437720366227916e-06
217.42 1.4436620085633367e-06
217.43 1.4435519906246615e-06
217.44 1.4434419828053704e-06
217.45 1.4433319851040661e-06
217.46 1.4432219975193537e-06
217.47 1.443112020049838e-06
217.48 1.4430020526941226e-06
217.49 1.4428922408150486e-06
217.5 1.4427822936760666e-06
217.51 1.4426723566467012e-06
217.52 1.4425624297255586e-06
217.53 1.4424526582487509e-06
217.54 1.4423427515331906e-06
217.55 1.4422328549216721e-06
217.56 1.4421231137302676e-06
217.57 1.4420132373159744e-06
217.58 1.441903516305652e-06
217.59 1.4417936600830154e-06
217.6 1.4416839592482101e-06
217.61 1.441574123211663e-06
217.62 1.4414644425468121e-06
217.63 1.4413547719615152e-06
217.64 1.441244966190333e-06
217.65 1.4411353157666495e-06
217.66 1.441025675418352e-06
217.67 1.4409160451440518e-06
217.68 1.4408064249423604e-06
217.69 1.440696669581205e-06
217.7 1.4405870695272382e-06
217.71 1.440477479541716e-06
217.72 1.4403678996232512e-06
217.73 1.4402583297704564e-06
217.74 1.4401487699819451e-06
217.75 1.440039220256331e-06
217.76 1.439929825776226e-06
217.77 1.4398202961655792e-06
217.78 1.4397107766136716e-06
217.79 1.439601267119118e-06
217.8 1.4394917676805321e-06
217.81 1.4393824234472014e-06
217.82 1.4392729441097336e-06
217.83 1.4391634748240802e-06
217.84 1.439054160719539e-06
217.85 1.4389447115267005e-06
217.86 1.438835417498883e-06
217.87 1.4387259883933256e-06
217.88 1.438616714436703e-06
217.89 1.438507305412897e-06
217.9 1.4383980515219418e-06
217.91 1.438288807658419e-06
217.92 1.438179428743545e-06
217.93 1.4380702049374033e-06
217.94 1.437960991154553e-06
217.95 1.4378516423361805e-06
217.96 1.4377424486024294e-06
217.97 1.4376332648878305e-06
217.98 1.437524091191006e-06
217.99 1.4374149275105756e-06
218.0 1.4373057738451623e-06
218.01 1.4371966301933874e-06
218.02 1.4370874965538727e-06
218.03 1.4369783729252413e-06
218.04 1.436869259306115e-06
218.05 1.436760155695117e-06
218.06 1.4366510620908708e-06
218.07 1.4365419784919992e-06
218.08 1.436432904897126e-06
218.09 1.4363239862691914e-06
218.1 1.4362149326715405e-06
218.11 1.4361058890737605e-06
218.12 1.435996855474477e-06
218.13 1.4358879768100474e-06
218.14 1.4357789631969863e-06
218.15 1.4356701045027425e-06
218.16 1.4355611108704083e-06
218.17 1.4354522721408581e-06
218.18 1.4353432984837562e-06
218.19 1.435234479713409e-06
218.2 1.435125526026048e-06
218.21 1.435016727209415e-06
218.22 1.4349077934863043e-06
218.23 1.4347990146178991e-06
218.24 1.4346902457182313e-06
218.25 1.434581341927889e-06
218.26 1.4344725929682238e-06
218.27 1.4343638539731854e-06
218.28 1.4342551249414052e-06
218.29 1.4341464058715135e-06
218.3 1.4340376967621409e-06
218.31 1.4339288527936896e-06
218.32 1.433820163607883e-06
218.33 1.4337114843784904e-06
218.34 1.4336028151041424e-06
218.35 1.4334941557834724e-06
218.36 1.433385506415112e-06
218.37 1.4332768669976947e-06
218.38 1.4331683823016627e-06
218.39 1.4330597627754009e-06
218.4 1.432951153195982e-06
218.41 1.4328425535620406e-06
218.42 1.432733963872209e-06
218.43 1.4326255288637933e-06
218.44 1.432516959051461e-06
218.45 1.432408399179143e-06
218.46 1.4322998492454752e-06
218.47 1.4321914539612624e-06
218.48 1.4320829238941767e-06
218.49 1.4319745484605708e-06
218.5 1.4318660382546126e-06
218.51 1.431757682666163e-06
218.52 1.4316491923158797e-06
218.53 1.431540856567137e-06
218.54 1.4314323860670777e-06
218.55 1.431324070152595e-06
218.56 1.431215619497311e-06
218.57 1.4311073234116431e-06
218.58 1.4309990372350317e-06
218.59 1.430890616333391e-06
218.6 1.430782349977431e-06
218.61 1.4306740935264484e-06
218.62 1.430565846979084e-06
218.63 1.4304576103339786e-06
218.64 1.430349238990123e-06
218.65 1.4302410221520738e-06
218.66 1.430132815212208e-06
218.67 1.4300246181691673e-06
218.68 1.4299164310215945e-06
218.69 1.4298082537681316e-06
218.7 1.4297000864074222e-06
218.71 1.429591928938108e-06
218.72 1.4294837813588338e-06
218.73 1.4293756436682417e-06
218.74 1.4292675158649765e-06
218.75 1.4291593979476819e-06
218.76 1.4290514344353337e-06
218.77 1.428943336279307e-06
218.78 1.4288352480051857e-06
218.79 1.428727169611614e-06
218.8 1.4286192455911475e-06
218.81 1.4285111869480078e-06
218.82 1.4284031381813552e-06
218.83 1.4282950992898346e-06
218.84 1.4281872147395933e-06
218.85 1.4280791955876771e-06
218.86 1.4279713307611318e-06
218.87 1.4278633313434081e-06
218.88 1.4277554862351514e-06
218.89 1.4276475065462124e-06
218.9 1.4275396811508387e-06
218.91 1.427431721185277e-06
218.92 1.4273239154973838e-06
218.93 1.4272159752497952e-06
218.94 1.4271081892639802e-06
218.95 1.4270004131238826e-06
218.96 1.4268925024398267e-06
218.97 1.42678474599371e-06
218.98 1.4266769993892632e-06
218.99 1.4265691182565932e-06
219.0 1.426461391338034e-06
219.01 1.4263536742571009e-06
219.02 1.4262459670124457e-06
219.03 1.4261382696027215e-06
219.04 1.4260304376909902e-06
219.05 1.4259227599536757e-06
219.06 1.4258150920472514e-06
219.07 1.4257074339703706e-06
219.08 1.4255997857216872e-06
219.09 1.4254921472998557e-06
219.1 1.425384518703531e-06
219.11 1.4252768999313668e-06
219.12 1.425169290982019e-06
219.13 1.425061691854142e-06
219.14 1.424954102546392e-06
219.15 1.4248465230574242e-06
219.16 1.4247390976424552e-06
219.17 1.4246315377804382e-06
219.18 1.4245239877331728e-06
219.19 1.4244164474993157e-06
219.2 1.4243089170775238e-06
219.21 1.4242015406901103e-06
219.22 1.4240940298818414e-06
219.23 1.4239865288816106e-06
219.24 1.4238791818919969e-06
219.25 1.4237717004972387e-06
219.26 1.4236642289064935e-06
219.27 1.423556911302612e-06
219.28 1.4234494593092936e-06
219.29 1.4233420171159654e-06
219.3 1.4232347288857544e-06
219.31 1.4231273062818116e-06
219.32 1.42302003762516e-06
219.33 1.4229126346052445e-06
219.34 1.4228053855167967e-06
219.35 1.4226980020755523e-06
219.36 1.4225907725499555e-06
219.37 1.4224835528004933e-06
219.38 1.4223761987139319e-06
219.39 1.422268998519296e-06
219.4 1.4221618080967831e-06
219.41 1.4220544833528666e-06
219.42 1.4219473124771597e-06
219.43 1.4218401513695678e-06
219.44 1.4217328559562635e-06
219.45 1.4216257143874612e-06
219.46 1.4215185825827681e-06
219.47 1.4214114605408493e-06
219.48 1.4213043482603705e-06
219.49 1.4211971017003247e-06
219.5 1.4210900089452858e-06
219.51 1.4209829259476842e-06
219.52 1.4208758527061863e-06
219.53 1.4207687892194597e-06
219.54 1.4206617354861707e-06
219.55 1.4205546915049865e-06
219.56 1.4204476572745754e-06
219.57 1.4203406327936044e-06
219.58 1.4202336180607415e-06
219.59 1.420126613074655e-06
219.6 1.420019617834014e-06
219.61 1.4199126323374861e-06
219.62 1.4198056565837411e-06
219.63 1.4196986905714483e-06
219.64 1.4195917342992767e-06
219.65 1.4194849317006455e-06
219.66 1.4193779948981731e-06
219.67 1.4192710678318326e-06
219.68 1.4191641505002937e-06
219.69 1.4190572429022277e-06
219.7 1.418950488938298e-06
219.71 1.4188436007966409e-06
219.72 1.4187367223844709e-06
219.73 1.4186299975828043e-06
219.74 1.418523138619075e-06
219.75 1.4184162893808484e-06
219.76 1.4183095937295006e-06
219.77 1.4182027639317515e-06
219.78 1.4180959438555236e-06
219.79 1.4179892773425568e-06
219.8 1.4178824766988466e-06
219.81 1.4177758296026575e-06
219.82 1.4176690483861618e-06
219.83 1.4175622768845558e-06
219.84 1.417455658906867e-06
219.85 1.417348906824524e-06
219.86 1.4172423082503648e-06
219.87 1.417135719372715e-06
219.88 1.4170289964060615e-06
219.89 1.4169224269240003e-06
219.9 1.4168157233633667e-06
219.91 1.4167091732716022e-06
219.92 1.4166026328697332e-06
219.93 1.416495958404936e-06
