# Numerical radiation field:  mathis1983
# wavelength: nm
# intensity: photons.s-1.cm-2.nm-1
# wavelength intensity
  396.1600 2.914411e+06
  396.1700 2.914515e+06
  396.1800 2.914619e+06
  396.1900 2.914722e+06
  396.2000 2.914826e+06
  396.2100 2.914929e+06
  396.2200 2.915033e+06
  396.2300 2.915136e+06
  396.2400 2.915240e+06
  396.2500 2.915344e+06
  396.2600 2.915447e+06
  396.2700 2.915551e+06
  396.2800 2.915654e+06
  396.2900 2.915758e+06
  396.3000 2.915861e+06
  396.3100 2.915965e+06
  396.3200 2.916068e+06
  396.3300 2.916172e+06
  396.3400 2.916275e+06
  396.3500 2.916379e+06
  396.3600 2.916482e+06
  396.3700 2.916586e+06
  396.3800 2.916689e+06
  396.3900 2.916792e+06
  396.4000 2.916896e+06
  396.4100 2.916999e+06
  396.4200 2.917103e+06
  396.4300 2.917206e+06
  396.4400 2.917310e+06
  396.4500 2.917413e+06
  396.4600 2.917516e+06
  396.4700 2.917620e+06
  396.4800 2.917723e+06
  396.4900 2.917827e+06
  396.5000 2.917930e+06
  396.5100 2.918033e+06
  396.5200 2.918137e+06
  396.5300 2.918240e+06
  396.5400 2.918343e+06
  396.5500 2.918447e+06
  396.5600 2.918550e+06
  396.5700 2.918653e+06
  396.5800 2.918757e+06
  396.5900 2.918860e+06
  396.6000 2.918963e+06
  396.6100 2.919067e+06
  396.6200 2.919170e+06
  396.6300 2.919273e+06
  396.6400 2.919377e+06
  396.6500 2.919480e+06
  396.6600 2.919583e+06
  396.6700 2.919686e+06
  396.6800 2.919790e+06
  396.6900 2.919893e+06
  396.7000 2.919996e+06
  396.7100 2.920099e+06
  396.7200 2.920203e+06
  396.7300 2.920306e+06
  396.7400 2.920409e+06
  396.7500 2.920512e+06
  396.7600 2.920615e+06
  396.7700 2.920719e+06
  396.7800 2.920822e+06
  396.7900 2.920925e+06
  396.8000 2.921028e+06
  396.8100 2.921131e+06
  396.8200 2.921235e+06
  396.8300 2.921338e+06
  396.8400 2.921441e+06
  396.8500 2.921544e+06
  396.8600 2.921647e+06
  396.8700 2.921750e+06
  396.8800 2.921853e+06
  396.8900 2.921956e+06
  396.9000 2.922060e+06
  396.9100 2.922163e+06
  396.9200 2.922266e+06
  396.9300 2.922369e+06
  396.9400 2.922472e+06
  396.9500 2.922575e+06
  396.9600 2.922678e+06
  396.9700 2.922781e+06
  396.9800 2.922884e+06
  396.9900 2.922987e+06
  397.0000 2.923090e+06
  397.0100 2.923193e+06
  397.0200 2.923296e+06
  397.0300 2.923399e+06
  397.0400 2.923502e+06
  397.0500 2.923605e+06
  397.0600 2.923708e+06
  397.0700 2.923811e+06
  397.0800 2.923914e+06
  397.0900 2.924017e+06
  397.1000 2.924120e+06
  397.1100 2.924223e+06
  397.1200 2.924326e+06
  397.1300 2.924429e+06
  397.1400 2.924532e+06
  397.1500 2.924635e+06
  397.1600 2.924738e+06
  397.1700 2.924841e+06
  397.1800 2.924944e+06
  397.1900 2.925047e+06
  397.2000 2.925150e+06
  397.2100 2.925253e+06
  397.2200 2.925355e+06
  397.2300 2.925458e+06
  397.2400 2.925561e+06
  397.2500 2.925664e+06
  397.2600 2.925767e+06
  397.2700 2.925870e+06
  397.2800 2.925973e+06
  397.2900 2.926075e+06
  397.3000 2.926178e+06
  397.3100 2.926281e+06
  397.3200 2.926384e+06
  397.3300 2.926487e+06
  397.3400 2.926590e+06
  397.3500 2.926692e+06
  397.3600 2.926795e+06
  397.3700 2.926898e+06
  397.3800 2.927001e+06
  397.3900 2.927104e+06
  397.4000 2.927206e+06
  397.4100 2.927309e+06
  397.4200 2.927412e+06
  397.4300 2.927515e+06
  397.4400 2.927617e+06
  397.4500 2.927720e+06
  397.4600 2.927823e+06
  397.4700 2.927926e+06
  397.4800 2.928028e+06
  397.4900 2.928131e+06
  397.5000 2.928234e+06
  397.5100 2.928336e+06
  397.5200 2.928439e+06
  397.5300 2.928542e+06
  397.5400 2.928644e+06
  397.5500 2.928747e+06
  397.5600 2.928850e+06
  397.5700 2.928952e+06
  397.5800 2.929055e+06
  397.5900 2.929158e+06
  397.6000 2.929260e+06
  397.6100 2.929363e+06
  397.6200 2.929466e+06
  397.6300 2.929568e+06
  397.6400 2.929671e+06
  397.6500 2.929773e+06
  397.6600 2.929876e+06
  397.6700 2.929979e+06
  397.6800 2.930081e+06
  397.6900 2.930184e+06
  397.7000 2.930286e+06
  397.7100 2.930389e+06
  397.7200 2.930491e+06
  397.7300 2.930594e+06
  397.7400 2.930697e+06
  397.7500 2.930799e+06
  397.7600 2.930902e+06
  397.7700 2.931004e+06
  397.7800 2.931107e+06
  397.7900 2.931209e+06
  397.8000 2.931312e+06
  397.8100 2.931414e+06
  397.8200 2.931517e+06
  397.8300 2.931619e+06
  397.8400 2.931722e+06
  397.8500 2.931824e+06
  397.8600 2.931927e+06
  397.8700 2.932029e+06
  397.8800 2.932131e+06
  397.8900 2.932234e+06
  397.9000 2.932336e+06
  397.9100 2.932439e+06
  397.9200 2.932541e+06
  397.9300 2.932644e+06
  397.9400 2.932746e+06
  397.9500 2.932848e+06
  397.9600 2.932951e+06
  397.9700 2.933053e+06
  397.9800 2.933156e+06
  397.9900 2.933258e+06
  398.0000 2.933360e+06
  398.0100 2.933463e+06
  398.0200 2.933565e+06
  398.0300 2.933668e+06
  398.0400 2.933770e+06
  398.0500 2.933872e+06
  398.0600 2.933975e+06
  398.0700 2.934077e+06
  398.0800 2.934179e+06
  398.0900 2.934281e+06
  398.1000 2.934384e+06
  398.1100 2.934486e+06
  398.1200 2.934588e+06
  398.1300 2.934691e+06
  398.1400 2.934793e+06
  398.1500 2.934895e+06
  398.1600 2.934998e+06
  398.1700 2.935100e+06
  398.1800 2.935202e+06
  398.1900 2.935304e+06
  398.2000 2.935407e+06
  398.2100 2.935509e+06
  398.2200 2.935611e+06
  398.2300 2.935713e+06
  398.2400 2.935815e+06
  398.2500 2.935918e+06
  398.2600 2.936020e+06
  398.2700 2.936122e+06
  398.2800 2.936224e+06
  398.2900 2.936326e+06
  398.3000 2.936429e+06
  398.3100 2.936531e+06
  398.3200 2.936633e+06
  398.3300 2.936735e+06
  398.3400 2.936837e+06
  398.3500 2.936939e+06
  398.3600 2.937042e+06
  398.3700 2.937144e+06
  398.3800 2.937246e+06
  398.3900 2.937348e+06
  398.4000 2.937450e+06
  398.4100 2.937552e+06
  398.4200 2.937654e+06
  398.4300 2.937756e+06
  398.4400 2.937858e+06
  398.4500 2.937961e+06
  398.4600 2.938063e+06
  398.4700 2.938165e+06
  398.4800 2.938267e+06
  398.4900 2.938369e+06
  398.5000 2.938471e+06
  398.5100 2.938573e+06
  398.5200 2.938675e+06
  398.5300 2.938777e+06
  398.5400 2.938879e+06
  398.5500 2.938981e+06
  398.5600 2.939083e+06
  398.5700 2.939185e+06
  398.5800 2.939287e+06
  398.5900 2.939389e+06
  398.6000 2.939491e+06
  398.6100 2.939593e+06
  398.6200 2.939695e+06
  398.6300 2.939797e+06
  398.6400 2.939899e+06
  398.6500 2.940001e+06
  398.6600 2.940103e+06
  398.6700 2.940205e+06
  398.6800 2.940307e+06
  398.6900 2.940409e+06
  398.7000 2.940510e+06
  398.7100 2.940612e+06
  398.7200 2.940714e+06
  398.7300 2.940816e+06
  398.7400 2.940918e+06
  398.7500 2.941020e+06
  398.7600 2.941122e+06
  398.7700 2.941224e+06
  398.7800 2.941326e+06
  398.7900 2.941427e+06
  398.8000 2.941529e+06
  398.8100 2.941631e+06
  398.8200 2.941733e+06
  398.8300 2.941835e+06
  398.8400 2.941937e+06
  398.8500 2.942039e+06
  398.8600 2.942140e+06
  398.8700 2.942242e+06
  398.8800 2.942344e+06
  398.8900 2.942446e+06
  398.9000 2.942548e+06
  398.9100 2.942649e+06
  398.9200 2.942751e+06
  398.9300 2.942853e+06
  398.9400 2.942955e+06
  398.9500 2.943056e+06
  398.9600 2.943158e+06
  398.9700 2.943260e+06
  398.9800 2.943362e+06
  398.9900 2.943463e+06
  399.0000 2.943565e+06
  399.0100 2.943667e+06
  399.0200 2.943769e+06
  399.0300 2.943870e+06
  399.0400 2.943972e+06
  399.0500 2.944074e+06
  399.0600 2.944175e+06
  399.0700 2.944277e+06
  399.0800 2.944379e+06
  399.0900 2.944480e+06
  399.1000 2.944582e+06
  399.1100 2.944684e+06
  399.1200 2.944785e+06
  399.1300 2.944887e+06
  399.1400 2.944989e+06
  399.1500 2.945090e+06
  399.1600 2.945192e+06
  399.1700 2.945294e+06
  399.1800 2.945395e+06
  399.1900 2.945497e+06
  399.2000 2.945598e+06
  399.2100 2.945700e+06
  399.2200 2.945802e+06
  399.2300 2.945903e+06
  399.2400 2.946005e+06
  399.2500 2.946106e+06
  399.2600 2.946208e+06
  399.2700 2.946310e+06
  399.2800 2.946411e+06
  399.2900 2.946513e+06
  399.3000 2.946614e+06
  399.3100 2.946716e+06
  399.3200 2.946817e+06
  399.3300 2.946919e+06
  399.3400 2.947020e+06
  399.3500 2.947122e+06
  399.3600 2.947223e+06
  399.3700 2.947325e+06
  399.3800 2.947426e+06
  399.3900 2.947528e+06
  399.4000 2.947629e+06
  399.4100 2.947731e+06
  399.4200 2.947832e+06
  399.4300 2.947934e+06
  399.4400 2.948035e+06
  399.4500 2.948137e+06
  399.4600 2.948238e+06
  399.4700 2.948339e+06
  399.4800 2.948441e+06
  399.4900 2.948542e+06
  399.5000 2.948644e+06
  399.5100 2.948745e+06
  399.5200 2.948846e+06
  399.5300 2.948948e+06
  399.5400 2.949049e+06
  399.5500 2.949151e+06
  399.5600 2.949252e+06
  399.5700 2.949353e+06
  399.5800 2.949455e+06
  399.5900 2.949556e+06
  399.6000 2.949657e+06
  399.6100 2.949759e+06
  399.6200 2.949860e+06
  399.6300 2.949962e+06
  399.6400 2.950063e+06
  399.6500 2.950164e+06
  399.6600 2.950265e+06
  399.6700 2.950367e+06
  399.6800 2.950468e+06
  399.6900 2.950569e+06
  399.7000 2.950671e+06
  399.7100 2.950772e+06
  399.7200 2.950873e+06
  399.7300 2.950975e+06
  399.7400 2.951076e+06
  399.7500 2.951177e+06
  399.7600 2.951278e+06
  399.7700 2.951380e+06
  399.7800 2.951481e+06
  399.7900 2.951582e+06
  399.8000 2.951683e+06
  399.8100 2.951785e+06
  399.8200 2.951886e+06
  399.8300 2.951987e+06
  399.8400 2.952088e+06
  399.8500 2.952189e+06
  399.8600 2.952291e+06
  399.8700 2.952392e+06
  399.8800 2.952493e+06
  399.8900 2.952594e+06
  399.9000 2.952695e+06
  399.9100 2.952796e+06
  399.9200 2.952898e+06
  399.9300 2.952999e+06
  399.9400 2.953100e+06
  399.9500 2.953201e+06
  399.9600 2.953302e+06
  399.9700 2.953403e+06
  399.9800 2.953504e+06
  399.9900 2.953605e+06
  400.0000 2.953707e+06
  400.0100 2.953808e+06
  400.0200 2.953909e+06
  400.0300 2.954010e+06
  400.0400 2.954111e+06
  400.0500 2.954212e+06
  400.0600 2.954313e+06
  400.0700 2.954414e+06
  400.0800 2.954515e+06
  400.0900 2.954616e+06
  400.1000 2.954717e+06
  400.1100 2.954818e+06
  400.1200 2.954919e+06
  400.1300 2.955020e+06
  400.1400 2.955121e+06
  400.1500 2.955222e+06
  400.1600 2.955323e+06
  400.1700 2.955424e+06
  400.1800 2.955525e+06
  400.1900 2.955626e+06
  400.2000 2.955727e+06
  400.2100 2.955828e+06
  400.2200 2.955929e+06
  400.2300 2.956030e+06
  400.2400 2.956131e+06
  400.2500 2.956232e+06
  400.2600 2.956333e+06
  400.2700 2.956434e+06
  400.2800 2.956535e+06
  400.2900 2.956636e+06
  400.3000 2.956737e+06
  400.3100 2.956838e+06
  400.3200 2.956939e+06
  400.3300 2.957040e+06
  400.3400 2.957141e+06
  400.3500 2.957242e+06
  400.3600 2.957342e+06
  400.3700 2.957443e+06
  400.3800 2.957544e+06
  400.3900 2.957645e+06
  400.4000 2.957746e+06
  400.4100 2.957847e+06
  400.4200 2.957948e+06
  400.4300 2.958048e+06
  400.4400 2.958149e+06
  400.4500 2.958250e+06
  400.4600 2.958351e+06
  400.4700 2.958452e+06
  400.4800 2.958553e+06
  400.4900 2.958653e+06
  400.5000 2.958754e+06
  400.5100 2.958855e+06
  400.5200 2.958956e+06
  400.5300 2.959057e+06
  400.5400 2.959157e+06
  400.5500 2.959258e+06
  400.5600 2.959359e+06
  400.5700 2.959460e+06
  400.5800 2.959560e+06
  400.5900 2.959661e+06
  400.6000 2.959762e+06
  400.6100 2.959863e+06
  400.6200 2.959963e+06
  400.6300 2.960064e+06
  400.6400 2.960165e+06
  400.6500 2.960266e+06
  400.6600 2.960366e+06
  400.6700 2.960467e+06
  400.6800 2.960568e+06
  400.6900 2.960668e+06
  400.7000 2.960769e+06
  400.7100 2.960870e+06
  400.7200 2.960970e+06
  400.7300 2.961071e+06
  400.7400 2.961172e+06
  400.7500 2.961272e+06
  400.7600 2.961373e+06
  400.7700 2.961474e+06
  400.7800 2.961574e+06
  400.7900 2.961675e+06
  400.8000 2.961776e+06
  400.8100 2.961876e+06
  400.8200 2.961977e+06
  400.8300 2.962077e+06
  400.8400 2.962178e+06
  400.8500 2.962279e+06
  400.8600 2.962379e+06
  400.8700 2.962480e+06
  400.8800 2.962580e+06
  400.8900 2.962681e+06
  400.9000 2.962781e+06
  400.9100 2.962882e+06
  400.9200 2.962983e+06
  400.9300 2.963083e+06
  400.9400 2.963184e+06
  400.9500 2.963284e+06
  400.9600 2.963385e+06
  400.9700 2.963485e+06
  400.9800 2.963586e+06
  400.9900 2.963686e+06
  401.0000 2.963787e+06
  401.0100 2.963887e+06
  401.0200 2.963988e+06
  401.0300 2.964088e+06
  401.0400 2.964189e+06
  401.0500 2.964289e+06
  401.0600 2.964390e+06
  401.0700 2.964490e+06
  401.0800 2.964591e+06
  401.0900 2.964691e+06
  401.1000 2.964791e+06
  401.1100 2.964892e+06
  401.1200 2.964992e+06
  401.1300 2.965093e+06
  401.1400 2.965193e+06
  401.1500 2.965294e+06
  401.1600 2.965394e+06
  401.1700 2.965494e+06
  401.1800 2.965595e+06
  401.1900 2.965695e+06
  401.2000 2.965796e+06
  401.2100 2.965896e+06
  401.2200 2.965996e+06
  401.2300 2.966097e+06
  401.2400 2.966197e+06
  401.2500 2.966297e+06
  401.2600 2.966398e+06
  401.2700 2.966498e+06
  401.2800 2.966598e+06
  401.2900 2.966699e+06
  401.3000 2.966799e+06
  401.3100 2.966899e+06
  401.3200 2.967000e+06
  401.3300 2.967100e+06
  401.3400 2.967200e+06
  401.3500 2.967301e+06
  401.3600 2.967401e+06
  401.3700 2.967501e+06
  401.3800 2.967602e+06
  401.3900 2.967702e+06
  401.4000 2.967802e+06
  401.4100 2.967902e+06
  401.4200 2.968003e+06
  401.4300 2.968103e+06
  401.4400 2.968203e+06
  401.4500 2.968303e+06
  401.4600 2.968404e+06
  401.4700 2.968504e+06
  401.4800 2.968604e+06
  401.4900 2.968704e+06
  401.5000 2.968804e+06
  401.5100 2.968905e+06
  401.5200 2.969005e+06
  401.5300 2.969105e+06
  401.5400 2.969205e+06
  401.5500 2.969305e+06
  401.5600 2.969406e+06
  401.5700 2.969506e+06
  401.5800 2.969606e+06
  401.5900 2.969706e+06
  401.6000 2.969806e+06
  401.6100 2.969906e+06
  401.6200 2.970007e+06
  401.6300 2.970107e+06
  401.6400 2.970207e+06
  401.6500 2.970307e+06
  401.6600 2.970407e+06
  401.6700 2.970507e+06
  401.6800 2.970607e+06
  401.6900 2.970707e+06
  401.7000 2.970807e+06
  401.7100 2.970908e+06
  401.7200 2.971008e+06
  401.7300 2.971108e+06
  401.7400 2.971208e+06
  401.7500 2.971308e+06
  401.7600 2.971408e+06
  401.7700 2.971508e+06
  401.7800 2.971608e+06
  401.7900 2.971708e+06
  401.8000 2.971808e+06
  401.8100 2.971908e+06
  401.8200 2.972008e+06
  401.8300 2.972108e+06
  401.8400 2.972208e+06
  401.8500 2.972308e+06
  401.8600 2.972408e+06
  401.8700 2.972508e+06
  401.8800 2.972608e+06
  401.8900 2.972708e+06
  401.9000 2.972808e+06
  401.9100 2.972908e+06
  401.9200 2.973008e+06
  401.9300 2.973108e+06
  401.9400 2.973208e+06
  401.9500 2.973308e+06
  401.9600 2.973408e+06
  401.9700 2.973508e+06
  401.9800 2.973608e+06
  401.9900 2.973708e+06
  402.0000 2.973808e+06
  402.0100 2.973908e+06
  402.0200 2.974008e+06
  402.0300 2.974107e+06
  402.0400 2.974207e+06
  402.0500 2.974307e+06
  402.0600 2.974407e+06
  402.0700 2.974507e+06
  402.0800 2.974607e+06
  402.0900 2.974707e+06
  402.1000 2.974807e+06
  402.1100 2.974906e+06
  402.1200 2.975006e+06
  402.1300 2.975106e+06
  402.1400 2.975206e+06
  402.1500 2.975306e+06
  402.1600 2.975406e+06
  402.1700 2.975505e+06
  402.1800 2.975605e+06
  402.1900 2.975705e+06
  402.2000 2.975805e+06
  402.2100 2.975905e+06
  402.2200 2.976005e+06
  402.2300 2.976104e+06
  402.2400 2.976204e+06
  402.2500 2.976304e+06
  402.2600 2.976404e+06
  402.2700 2.976503e+06
  402.2800 2.976603e+06
  402.2900 2.976703e+06
  402.3000 2.976803e+06
  402.3100 2.976902e+06
  402.3200 2.977002e+06
  402.3300 2.977102e+06
  402.3400 2.977202e+06
  402.3500 2.977301e+06
  402.3600 2.977401e+06
  402.3700 2.977501e+06
  402.3800 2.977601e+06
  402.3900 2.977700e+06
  402.4000 2.977800e+06
  402.4100 2.977900e+06
  402.4200 2.977999e+06
  402.4300 2.978099e+06
  402.4400 2.978199e+06
  402.4500 2.978298e+06
  402.4600 2.978398e+06
  402.4700 2.978498e+06
  402.4800 2.978597e+06
  402.4900 2.978697e+06
  402.5000 2.978797e+06
  402.5100 2.978896e+06
  402.5200 2.978996e+06
  402.5300 2.979095e+06
  402.5400 2.979195e+06
  402.5500 2.979295e+06
  402.5600 2.979394e+06
  402.5700 2.979494e+06
  402.5800 2.979594e+06
  402.5900 2.979693e+06
  402.6000 2.979793e+06
  402.6100 2.979892e+06
  402.6200 2.979992e+06
  402.6300 2.980091e+06
  402.6400 2.980191e+06
  402.6500 2.980291e+06
  402.6600 2.980390e+06
  402.6700 2.980490e+06
  402.6800 2.980589e+06
  402.6900 2.980689e+06
  402.7000 2.980788e+06
  402.7100 2.980888e+06
  402.7200 2.980987e+06
  402.7300 2.981087e+06
  402.7400 2.981186e+06
  402.7500 2.981286e+06
  402.7600 2.981385e+06
  402.7700 2.981485e+06
  402.7800 2.981584e+06
  402.7900 2.981684e+06
  402.8000 2.981783e+06
  402.8100 2.981883e+06
  402.8200 2.981982e+06
  402.8300 2.982082e+06
  402.8400 2.982181e+06
  402.8500 2.982280e+06
  402.8600 2.982380e+06
  402.8700 2.982479e+06
  402.8800 2.982579e+06
  402.8900 2.982678e+06
  402.9000 2.982778e+06
  402.9100 2.982877e+06
  402.9200 2.982976e+06
  402.9300 2.983076e+06
  402.9400 2.983175e+06
  402.9500 2.983275e+06
  402.9600 2.983374e+06
  402.9700 2.983473e+06
  402.9800 2.983573e+06
  402.9900 2.983672e+06
  403.0000 2.983771e+06
  403.0100 2.983871e+06
  403.0200 2.983970e+06
  403.0300 2.984070e+06
  403.0400 2.984169e+06
  403.0500 2.984268e+06
  403.0600 2.984368e+06
  403.0700 2.984467e+06
  403.0800 2.984566e+06
  403.0900 2.984665e+06
  403.1000 2.984765e+06
  403.1100 2.984864e+06
  403.1200 2.984963e+06
  403.1300 2.985063e+06
  403.1400 2.985162e+06
  403.1500 2.985261e+06
  403.1600 2.985360e+06
  403.1700 2.985460e+06
  403.1800 2.985559e+06
  403.1900 2.985658e+06
  403.2000 2.985758e+06
  403.2100 2.985857e+06
  403.2200 2.985956e+06
  403.2300 2.986055e+06
  403.2400 2.986154e+06
  403.2500 2.986254e+06
  403.2600 2.986353e+06
  403.2700 2.986452e+06
  403.2800 2.986551e+06
  403.2900 2.986651e+06
  403.3000 2.986750e+06
  403.3100 2.986849e+06
  403.3200 2.986948e+06
  403.3300 2.987047e+06
  403.3400 2.987146e+06
  403.3500 2.987246e+06
  403.3600 2.987345e+06
  403.3700 2.987444e+06
  403.3800 2.987543e+06
  403.3900 2.987642e+06
  403.4000 2.987741e+06
  403.4100 2.987841e+06
  403.4200 2.987940e+06
  403.4300 2.988039e+06
  403.4400 2.988138e+06
  403.4500 2.988237e+06
  403.4600 2.988336e+06
  403.4700 2.988435e+06
  403.4800 2.988534e+06
  403.4900 2.988633e+06
  403.5000 2.988733e+06
  403.5100 2.988832e+06
  403.5200 2.988931e+06
  403.5300 2.989030e+06
  403.5400 2.989129e+06
  403.5500 2.989228e+06
  403.5600 2.989327e+06
  403.5700 2.989426e+06
  403.5800 2.989525e+06
  403.5900 2.989624e+06
  403.6000 2.989723e+06
  403.6100 2.989822e+06
  403.6200 2.989921e+06
  403.6300 2.990020e+06
  403.6400 2.990119e+06
  403.6500 2.990218e+06
  403.6600 2.990317e+06
  403.6700 2.990416e+06
  403.6800 2.990515e+06
  403.6900 2.990614e+06
  403.7000 2.990713e+06
  403.7100 2.990812e+06
  403.7200 2.990911e+06
  403.7300 2.991010e+06
  403.7400 2.991109e+06
  403.7500 2.991208e+06
  403.7600 2.991307e+06
  403.7700 2.991406e+06
  403.7800 2.991505e+06
  403.7900 2.991604e+06
  403.8000 2.991703e+06
  403.8100 2.991802e+06
  403.8200 2.991901e+06
  403.8300 2.991999e+06
  403.8400 2.992098e+06
  403.8500 2.992197e+06
  403.8600 2.992296e+06
  403.8700 2.992395e+06
  403.8800 2.992494e+06
  403.8900 2.992593e+06
  403.9000 2.992692e+06
  403.9100 2.992791e+06
  403.9200 2.992889e+06
  403.9300 2.992988e+06
  403.9400 2.993087e+06
  403.9500 2.993186e+06
  403.9600 2.993285e+06
  403.9700 2.993384e+06
  403.9800 2.993482e+06
  403.9900 2.993581e+06
  404.0000 2.993680e+06
  404.0100 2.993779e+06
  404.0200 2.993878e+06
  404.0300 2.993977e+06
  404.0400 2.994075e+06
  404.0500 2.994174e+06
  404.0600 2.994273e+06
  404.0700 2.994372e+06
  404.0800 2.994471e+06
  404.0900 2.994569e+06
  404.1000 2.994668e+06
  404.1100 2.994767e+06
  404.1200 2.994866e+06
  404.1300 2.994964e+06
  404.1400 2.995063e+06
  404.1500 2.995162e+06
  404.1600 2.995261e+06
  404.1700 2.995359e+06
  404.1800 2.995458e+06
  404.1900 2.995557e+06
  404.2000 2.995655e+06
  404.2100 2.995754e+06
  404.2200 2.995853e+06
  404.2300 2.995952e+06
  404.2400 2.996050e+06
  404.2500 2.996149e+06
  404.2600 2.996248e+06
  404.2700 2.996346e+06
  404.2800 2.996445e+06
  404.2900 2.996544e+06
  404.3000 2.996642e+06
  404.3100 2.996741e+06
  404.3200 2.996840e+06
  404.3300 2.996938e+06
  404.3400 2.997037e+06
  404.3500 2.997136e+06
  404.3600 2.997234e+06
  404.3700 2.997333e+06
  404.3800 2.997431e+06
  404.3900 2.997530e+06
  404.4000 2.997629e+06
  404.4100 2.997727e+06
  404.4200 2.997826e+06
  404.4300 2.997924e+06
  404.4400 2.998023e+06
  404.4500 2.998122e+06
  404.4600 2.998220e+06
  404.4700 2.998319e+06
  404.4800 2.998417e+06
  404.4900 2.998516e+06
  404.5000 2.998614e+06
  404.5100 2.998713e+06
  404.5200 2.998812e+06
  404.5300 2.998910e+06
  404.5400 2.999009e+06
  404.5500 2.999107e+06
  404.5600 2.999206e+06
  404.5700 2.999304e+06
  404.5800 2.999403e+06
  404.5900 2.999501e+06
  404.6000 2.999600e+06
  404.6100 2.999698e+06
  404.6200 2.999797e+06
  404.6300 2.999895e+06
  404.6400 2.999994e+06
  404.6500 3.000092e+06
  404.6600 3.000191e+06
  404.6700 3.000289e+06
  404.6800 3.000388e+06
  404.6900 3.000486e+06
  404.7000 3.000585e+06
  404.7100 3.000683e+06
  404.7200 3.000781e+06
  404.7300 3.000880e+06
  404.7400 3.000978e+06
  404.7500 3.001077e+06
  404.7600 3.001175e+06
  404.7700 3.001274e+06
  404.7800 3.001372e+06
  404.7900 3.001470e+06
  404.8000 3.001569e+06
  404.8100 3.001667e+06
  404.8200 3.001766e+06
  404.8300 3.001864e+06
  404.8400 3.001962e+06
  404.8500 3.002061e+06
  404.8600 3.002159e+06
  404.8700 3.002257e+06
  404.8800 3.002356e+06
  404.8900 3.002454e+06
  404.9000 3.002553e+06
  404.9100 3.002651e+06
  404.9200 3.002749e+06
  404.9300 3.002848e+06
  404.9400 3.002946e+06
  404.9500 3.003044e+06
  404.9600 3.003143e+06
  404.9700 3.003241e+06
  404.9800 3.003339e+06
  404.9900 3.003437e+06
  405.0000 3.003536e+06
  405.0100 3.003634e+06
  405.0200 3.003732e+06
  405.0300 3.003831e+06
  405.0400 3.003929e+06
  405.0500 3.004027e+06
  405.0600 3.004125e+06
  405.0700 3.004224e+06
  405.0800 3.004322e+06
  405.0900 3.004420e+06
  405.1000 3.004519e+06
  405.1100 3.004617e+06
  405.1200 3.004715e+06
  405.1300 3.004813e+06
  405.1400 3.004911e+06
  405.1500 3.005010e+06
  405.1600 3.005108e+06
  405.1700 3.005206e+06
  405.1800 3.005304e+06
  405.1900 3.005403e+06
  405.2000 3.005501e+06
  405.2100 3.005599e+06
  405.2200 3.005697e+06
  405.2300 3.005795e+06
  405.2400 3.005893e+06
  405.2500 3.005992e+06
  405.2600 3.006090e+06
  405.2700 3.006188e+06
  405.2800 3.006286e+06
  405.2900 3.006384e+06
  405.3000 3.006482e+06
  405.3100 3.006581e+06
  405.3200 3.006679e+06
  405.3300 3.006777e+06
  405.3400 3.006875e+06
  405.3500 3.006973e+06
  405.3600 3.007071e+06
  405.3700 3.007169e+06
  405.3800 3.007267e+06
  405.3900 3.007366e+06
  405.4000 3.007464e+06
  405.4100 3.007562e+06
  405.4200 3.007660e+06
  405.4300 3.007758e+06
  405.4400 3.007856e+06
  405.4500 3.007954e+06
  405.4600 3.008052e+06
  405.4700 3.008150e+06
  405.4800 3.008248e+06
  405.4900 3.008346e+06
  405.5000 3.008444e+06
  405.5100 3.008542e+06
  405.5200 3.008640e+06
  405.5300 3.008738e+06
  405.5400 3.008837e+06
  405.5500 3.008935e+06
  405.5600 3.009033e+06
  405.5700 3.009131e+06
  405.5800 3.009229e+06
  405.5900 3.009327e+06
  405.6000 3.009425e+06
  405.6100 3.009523e+06
  405.6200 3.009621e+06
  405.6300 3.009719e+06
  405.6400 3.009817e+06
  405.6500 3.009914e+06
  405.6600 3.010012e+06
  405.6700 3.010110e+06
  405.6800 3.010208e+06
  405.6900 3.010306e+06
  405.7000 3.010404e+06
  405.7100 3.010502e+06
  405.7200 3.010600e+06
  405.7300 3.010698e+06
  405.7400 3.010796e+06
  405.7500 3.010894e+06
  405.7600 3.010992e+06
  405.7700 3.011090e+06
  405.7800 3.011188e+06
  405.7900 3.011286e+06
  405.8000 3.011384e+06
  405.8100 3.011481e+06
  405.8200 3.011579e+06
  405.8300 3.011677e+06
  405.8400 3.011775e+06
  405.8500 3.011873e+06
  405.8600 3.011971e+06
  405.8700 3.012069e+06
  405.8800 3.012167e+06
  405.8900 3.012264e+06
  405.9000 3.012362e+06
  405.9100 3.012460e+06
  405.9200 3.012558e+06
  405.9300 3.012656e+06
  405.9400 3.012754e+06
  405.9500 3.012851e+06
  405.9600 3.012949e+06
  405.9700 3.013047e+06
  405.9800 3.013145e+06
  405.9900 3.013243e+06
  406.0000 3.013340e+06
  406.0100 3.013438e+06
  406.0200 3.013536e+06
  406.0300 3.013634e+06
  406.0400 3.013732e+06
  406.0500 3.013829e+06
  406.0600 3.013927e+06
  406.0700 3.014025e+06
  406.0800 3.014123e+06
  406.0900 3.014220e+06
  406.1000 3.014318e+06
