# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
539.2 1.6820940723929475e-06
540.2 1.6811573709626399e-06
541.2 1.6802241311045063e-06
542.2 1.6792943336656208e-06
543.2 1.6783679596340948e-06
544.2 1.6774391806435274e-06
545.2 1.6765196076044542e-06
546.2 1.675597613509549e-06
547.2 1.6746789892761018e-06
548.2 1.6737579493580387e-06
549.2 1.6728460201584923e-06
550.2 1.6719316597187163e-06
551.2 1.6710206169873577e-06
552.2 1.6701128739399225e-06
553.2 1.6692084126822472e-06
554.2 1.6683015107817383e-06
555.2 1.6673978758189116e-06
556.2 1.6665031743273163e-06
557.2 1.6656003363487084e-06
558.2 1.6647063969776433e-06
559.2 1.6638156548146296e-06
560.2 1.662922449169917e-06
561.2 1.6620324267242236e-06
562.2 1.6611455704914286e-06
563.2 1.6602618636060509e-06
564.2 1.6593756857653336e-06
565.2 1.6584926437273078e-06
566.2 1.6576183046402706e-06
567.2 1.6567359007165392e-06
568.2 1.6558621668642985e-06
569.2 1.6549915030537028e-06
570.2 1.6541183485395782e-06
571.2 1.6532482512891581e-06
572.2 1.652381195273448e-06
573.2 1.6515171645753084e-06
574.2 1.650650637420573e-06
575.2 1.6497926196209892e-06
576.2 1.6489320931591794e-06
577.2 1.6480745484245415e-06
578.2 1.6472199699463363e-06
579.2 1.6463628839235575e-06
580.2 1.6455142013803014e-06
581.2 1.6446629996324908e-06
582.2 1.643814721971756e-06
583.2 1.6429693533564972e-06
584.2 1.6421268788481034e-06
585.2 1.6412818811378011e-06
586.2 1.6404451596509624e-06
587.2 1.6396059039614667e-06
588.2 1.6387695019125345e-06
589.2 1.6379305731788161e-06
590.2 1.637099844011755e-06
591.2 1.636266577516481e-06
592.2 1.6354361251599957e-06
593.2 1.634608472710309e-06
594.2 1.6337836060312368e-06
595.2 1.6329615110815976e-06
596.2 1.6321368711187505e-06
597.2 1.6313202867598877e-06
598.2 1.6305011474728137e-06
599.2 1.6296847422955099e-06
600.2 1.6288657901065116e-06
601.2 1.6280548210032613e-06
602.2 1.6272412952932903e-06
603.2 1.6264357082076452e-06
604.2 1.625627555162712e-06
605.2 1.62481684887805e-06
606.2 1.6240140326285958e-06
607.2 1.6232138607014384e-06
608.2 1.6224111218835891e-06
609.2 1.6216110184525346e-06
610.2 1.6208135374516052e-06
611.2 1.6200186660089244e-06
612.2 1.6192212271309485e-06
613.2 1.6184315449465946e-06
614.2 1.6176392867895857e-06
615.2 1.616849604244271e-06
616.2 1.6160624847711576e-06
617.2 1.6152779159120205e-06
618.2 1.6144907712051722e-06
619.2 1.61371127478028e-06
620.2 1.6129291944567679e-06
621.2 1.6121496320995266e-06
622.2 1.611372575567927e-06
623.2 1.610598012799266e-06
624.2 1.609820866882197e-06
625.2 1.6090462070365196e-06
626.2 1.6082790701011984e-06
627.2 1.6075093386937743e-06
628.2 1.6067370252042768e-06
629.2 1.6059721912979836e-06
630.2 1.6052097846652752e-06
631.2 1.6044447850137e-06
632.2 1.6036822054812383e-06
633.2 1.6029220346017534e-06
634.2 1.602164260981428e-06
635.2 1.601408873298194e-06
636.2 1.600650890909825e-06
